taxid	names	taxids
930806	Bacteria|Pseudomonadota|Gammaproteobacteria|Cellvibrionales|Halieaceae|Parahalioglobus|Parahalioglobus pacificus	2|1224|1236|1706369|1706372|3384036|930806
930854	Bacteria|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus viikkiensis	2|1239|91061|186826|81852|1350|930854
930942	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus|Ligilactobacillus animalis	2|1239|91061|186826|33958|2767887|1605
930944	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia enterocolitica	2|1224|1236|91347|1903411|629|630
930946	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Fructobacillus|Fructobacillus fructosus	2|1239|91061|186826|33958|559173|1631
930972	Bacteria|Bacteroidota|Cytophagia|Cytophagales|Catalimonadaceae|Porifericola|Porifericola rhodea	2|976|768503|768507|1522127|1001222|930972
931074	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Oenococcus|Oenococcus alcoholitolerans	2|1239|91061|186826|33958|46254|931074
931089	Bacteria|Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium deserti	2|201174|1760|85007|1653|1716|1408191
931097	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Bartonellaceae|Bartonella|Bartonella pachyuromydis	2|1224|28211|356|772|773|931097
931276	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium saccharoperbutylacetonicum	2|1239|186801|186802|31979|1485|36745
931277	Archaea|Methanobacteriota|Halobacteria|Halobacteriales|Halococcaceae|Halococcus|Halococcus morrhuae	2157|28890|183963|2235|1963270|2249|2250
931504	Bacteria|Bacteroidota|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Mucilaginibacter flavus	2|976|117747|200666|84566|423349|931504
931529	Bacteria|Pseudomonadota|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas lusitana	2|1224|1236|135624|84642|642|931529
931531	Bacteria|Bacteroidota|Cytophagia|Cytophagales|Catalimonadaceae|Tunicatimonas|Tunicatimonas pelagia	2|976|768503|768507|1522127|1077254|931531
931535	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas soli	2|201174|1760|85006|85016|1707|931535
931536	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas oligotrophica	2|201174|1760|85006|85016|1707|931536
931585	Archaea|Methanobacteriota|Halobacteria|Halobacteriales|Haloferacaceae|Halobellus|Halobellus salinus	2157|28890|183963|2235|1644056|1073986|931585
931626	Bacteria|Bacillota|Clostridia|Eubacteriales|Eubacteriaceae|Acetobacterium|Acetobacterium woodii	2|1239|186801|186802|186806|33951|33952
931629	Bacteria|Bacteroidota|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|Mucilaginibacter lutimaris	2|976|117747|200666|84566|423349|931629
931866	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Nitrobacteraceae|Bradyrhizobium|Bradyrhizobium ottawaense	2|1224|28211|356|41294|374|931866
93218	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea|Pandoraea apista	2|1224|28216|80840|119060|93217|93218
93219	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea|Pandoraea norimbergensis	2|1224|28216|80840|119060|93217|93219
93220	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea|Pandoraea pnomenusa	2|1224|28216|80840|119060|93217|93220
93221	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea|Pandoraea pulmonicola	2|1224|28216|80840|119060|93217|93221
932217	Bacteria|Bacillota|Tissierellia|Tissierellales|Sporanaerobacteraceae|Anaerosalibacter|Anaerosalibacter bizertensis	2|1239|1737404|1737405|2992718|1347386|932217
93222	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea|Pandoraea sputorum	2|1224|28216|80840|119060|93217|93222
932660	Archaea|Methanobacteriota|Halobacteria|Halobacteriales|Haloarculaceae|Haloarcula|Haloarcula sebkhae	2157|28890|183963|2235|1963268|2237|932660
932741	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium cerastii	2|1224|28211|356|119045|407|932741
933059	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Paracoccaceae|Gemmobacter|Gemmobacter aquatilis	2|1224|28211|204455|31989|204456|933059
933063	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Hyphomicrobiaceae|Dichotomicrobium|Dichotomicrobium thermohalophilum	2|1224|28211|356|45401|204474|933063
933073	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Xanthobacteraceae|Aquabacter|Aquabacter spiritensis	2|1224|28211|356|335928|45402|933073
933080	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Oxalobacter|Oxalobacter vibrioformis	2|1224|28216|80840|75682|846|933080
93369	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Phyllobacteriaceae|Pseudaminobacter|Pseudaminobacter salicylatoxidans	2|1224|28211|356|69277|93368|93369
93378	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Hafniaceae|Edwardsiella|Edwardsiella hoshinae	2|1224|1236|91347|1903412|635|93378
933926	Bacteria|Pseudomonadota|Gammaproteobacteria|Cellvibrionales|Spongiibacteraceae|Sinobacterium|Sinobacterium caligoides	2|1224|1236|1706369|1706375|1434044|933926
933949	Bacteria|Bacillota|Bacilli|Caryophanales|Caryophanales Family X. Incertae Sedis|Brockia|Brockia lithotrophica	2|1239|91061|1385|539003|1648500|933949
934143	Bacteria|Pseudomonadota|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella electrodiphila	2|1224|1236|135622|267890|22|934143
935223	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium xueshanense	2|976|117743|200644|49546|237|935223
935224	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium urumqiense	2|976|117743|200644|49546|237|935224
935293	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia entomophaga	2|1224|1236|91347|1903411|629|935293
935294	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc|Leuconostoc lactis	2|1239|91061|186826|33958|1243|1246
935295	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc|Leuconostoc pseudomesenteroides	2|1239|91061|186826|33958|1243|33968
935557	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Rhizobiaceae|Sinorhizobium|Sinorhizobium arboris	2|1224|28211|356|82115|28105|76745
935616	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Halalkalibacter|Halalkalibacter alkalisediminis	2|1239|91061|1385|186817|2893056|935616
935700	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Jannaschia|Jannaschia aquimarina	2|1224|28211|204455|2854170|188905|935700
935942	Bacteria|Thermodesulfobacteriota|Desulfovibrionia|Desulfovibrionales|Desulfonatronaceae|Desulfonatronum|Desulfonatronum lacustre	2|200940|3031449|213115|224380|66848|66849
935948	Bacteria|Bacillota|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Caldanaerobius|Caldanaerobius polysaccharolyticus	2|1239|186801|68295|186814|862261|44256
936138	Bacteria|Aquificota|Aquificia|Desulfurobacteriales|Desulfurobacteriaceae|Phorcysia|Phorcysia thermohydrogeniphila	2|200783|187857|1485951|558314|1079057|936138
936140	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Companilactobacillus|Companilactobacillus farciminis	2|1239|91061|186826|33958|2767879|1612
936155	Bacteria|Campylobacterota|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter felis	2|29547|3031852|213849|72293|209|214
936337	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium amylolyticum	2|201174|1760|85006|85023|33882|936337
936338	Bacteria|Actinomycetota|Actinomycetes|Streptosporangiales|Streptosporangiaceae|Paraplanobispora|Paraplanobispora siamensis	2|201174|1760|85012|2004|3705291|936338
936756	Bacteria|Actinomycetota|Actinomycetes|Kitasatosporales|Streptomycetaceae|Streptomyces|Streptomyces kanasensis	2|201174|1760|85011|2062|1883|936756
93684	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Roseivivax|Roseivivax halotolerans	2|1224|28211|204455|2854170|93682|93684
937218	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Aurantimonadaceae|Fulvimarina|Fulvimarina manganoxydans	2|1224|28211|356|255475|217510|937218
937251	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Youngiibacter|Youngiibacter multivorans	2|1239|186801|186802|31979|1408818|937251
937334	Bacteria|Bacillota|Clostridia|Caldicoprobacterales|Caldicoprobacteraceae|Caldicoprobacter|Caldicoprobacter faecalis	2|1239|186801|3120405|715221|715222|937334
937775	Archaea|Methanobacteriota|Methanomicrobia|Methanomicrobiales|Methanomicrobiaceae|Methanoplanus|Methanoplanus limicola	2157|28890|224756|2191|2194|2314|2315
937777	Bacteria|Deinococcota|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus peraridilitoris	2|1297|188787|118964|183710|1298|432329
937927	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Oceanobacillus|Oceanobacillus rekensis	2|1239|91061|1385|186817|182709|937927
937928	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Oceanobacillus|Oceanobacillus damuensis	2|1239|91061|1385|186817|182709|937928
938288	Bacteria|Bacillota|Clostridia|Eubacteriales||Fenollaria|Fenollaria massiliensis	2|1239|186801|186802||1686313|938288
938289	Bacteria|Bacillota|Clostridia|Eubacteriales||Levyella|Levyella massiliensis	2|1239|186801|186802||1715798|938289
938293	Bacteria|Bacillota|Tissierellia|Tissierellales|Peptoniphilaceae|Anaerococcus|Anaerococcus provencensis	2|1239|1737404|1737405|1570339|165779|938293
938405	Bacteria|Pseudomonadota|Alphaproteobacteria|Acetobacterales|Roseomonadaceae|Belnapia|Belnapia rosea	2|1224|28211|3120395|3385906|365532|938405
93973	Bacteria|Pseudomonadota|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella japonica	2|1224|1236|135622|267890|22|93973
94	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodospirillales|Allostellaceae|Allostella|Allostella humosa	2|1224|28211|204441|2844601|93|94
940133	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas limnosediminicola	2|1224|28211|204457|41297|13687|940133
940136	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingorhabdaceae|Sphingorhabdus|Sphingorhabdus wooponensis	2|1224|28211|204457|3423719|1434046|940136
940139	Bacteria|Acidobacteriota|Terriglobia|Terriglobales|Acidobacteriaceae|Terriglobus|Terriglobus aquaticus	2|57723|204432|204433|204434|392733|940139
940149	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodospirillales|Dongiaceae|Dongia|Dongia rigui	2|1224|28211|204441|3031144|1146845|940149
940190	Bacteria|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Melissococcus|Melissococcus plutonius	2|1239|91061|186826|81852|33969|33970
940265	Bacteria|Pseudomonadota|Alphaproteobacteria|Acetobacterales|Acetobacteraceae|Acetobacter|Acetobacter pasteurianus	2|1224|28211|3120395|433|434|438
940283	Bacteria|Pseudomonadota|Alphaproteobacteria|Acetobacterales|Acetobacteraceae|Komagataeibacter|Komagataeibacter europaeus	2|1224|28211|3120395|433|1434011|33995
940294	Archaea|Thermoproteota|Thermoprotei|Desulfurococcales|Desulfurococcaceae|Ignicoccus|Ignicoccus pacificus	2157|28889|183924|114380|2272|54258|114376
940295	Archaea|Thermoproteota|Thermoprotei|Desulfurococcales|Desulfurococcaceae|Ignicoccus|Ignicoccus islandicus	2157|28889|183924|114380|2272|54258|54259
940613	Bacteria|Acidobacteriota|Terriglobia|Terriglobales|Acidobacteriaceae|Granulicella|Granulicella arctica	2|57723|204432|204433|204434|940557|940613
94136	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Alkalibacillus|Alkalibacillus haloalkaliphilus	2|1239|91061|1385|186817|331654|94136
94137	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Filobacillus|Filobacillus milosensis	2|1239|91061|1385|186817|160794|94137
94138	Bacteria|Bacillota|Bacilli|Caryophanales|Staphylococcaceae|Staphylococcus|Staphylococcus ureilyticus	2|1239|91061|1385|90964|1279|94138
941463	Bacteria|Pseudomonadota|Alphaproteobacteria|Acetobacterales|Acetobacteraceae|Gluconobacter|Gluconobacter kondonii	2|1224|28211|3120395|433|441|941463
941638	Bacteria|Pseudomonadota|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|Rickettsia slovaca	2|1224|28211|766|775|780|35794
941640	Bacteria|Mycoplasmatota|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma haemofelis	2|544448|31969|2085|2092|2093|29501
941824	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Thermobrachium|Thermobrachium celere	2|1239|186801|186802|31979|150333|53422
941907	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingomicrobiaceae|Allosphingosinicella|Allosphingosinicella indica	2|1224|28211|204457|3423713|2823232|941907
941986	Bacteria|Actinomycetota|Actinomycetes|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis bartoniae	2|201174|1760|85010|2070|1813|941986
942150	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lactiplantibacillus|Lactiplantibacillus xiangfangensis	2|1239|91061|186826|33958|2767842|942150
942865	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus plantarum	2|1224|28216|80840|119060|106589|942865
942866	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus alkaliphilus	2|1224|28216|80840|119060|106589|942866
942938	Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Alkalispirochaeta|Alkalispirochaeta alkalica	2|203691|203692|136|137|2024958|46356
943815	Bacteria|Actinomycetota|Actinomycetes|Kitasatosporales|Streptomycetaceae|Streptomyces|Streptomyces shenzhenensis	2|201174|1760|85011|2062|1883|943815
943816	Bacteria|Actinomycetota|Actinomycetes|Kitasatosporales|Streptomycetaceae|Streptomyces|Streptomyces qinglanensis	2|201174|1760|85011|2062|1883|943816
943830	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Nitrobacteraceae|Tardiphaga|Tardiphaga robiniae	2|1224|28211|356|41294|1395974|943830
943936	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Psychroserpens|Psychroserpens damuponensis	2|976|117743|200644|49546|49277|943936
943939	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella|Winogradskyella damuponensis	2|976|117743|200644|49546|286104|943939
943940	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Sagittula|Sagittula marina	2|1224|28211|204455|2854170|58842|943940
943941	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Postechiella|Postechiella marina	2|976|117743|200644|49546|1434033|943941
944322	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium oxalidis	2|1224|28211|356|119045|407|944322
944425	Bacteria|Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingobiaceae|Sphingobium|Sphingobium fontiphilum	2|1224|28211|204457|3423717|165695|944425
944479	Bacteria|Campylobacterota|Desulfurellia|Desulfurellales|Hippeaceae|Hippea|Hippea jasoniae	2|29547|3031853|213113|3048035|84404|944479
944480	Bacteria|Campylobacterota|Desulfurellia|Desulfurellales|Hippeaceae|Hippea|Hippea alviniae	2|29547|3031853|213113|3048035|84404|1279027
944492	Bacteria|Actinomycetota|Actinomycetes|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis thermalba	2|201174|1760|85010|2070|1813|944492
945052	Bacteria|Actinomycetota|Actinomycetes|Kitasatosporales|Streptomycetaceae|Streptomyces|Streptomyces heilongjiangensis	2|201174|1760|85011|2062|1883|945052
945543	Bacteria|Pseudomonadota|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio brasiliensis	2|1224|1236|135623|641|662|170652
945713	Bacteria|Ignavibacteriota|Ignavibacteria|Ignavibacteriales|Ignavibacteriaceae|Ignavibacterium|Ignavibacterium album	2|1134404|795747|795748|795749|795750|591197
945739	Bacteria|Cyanobacteriota|Cyanophyceae|Spirulinales|Lusitaniellaceae|Lusitaniella|Lusitaniella coriacea	2|1117|3028117|1890443|3079755|1983104|1983105
945844	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia oculi	2|1224|28216|80840|75682|149698|945844
946077	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Imtechella|Imtechella halotolerans	2|976|117743|200644|49546|1165076|1165090
946078	Bacteria|Actinomycetota|Actinomycetes|Micromonosporales|Micromonosporaceae|Micromonospora|Micromonospora sediminicola	2|201174|1760|85008|28056|1873|946078
946228	Bacteria|Pseudomonadota|Gammaproteobacteria|Alteromonadales|Idiomarinaceae|Aliidiomarina|Aliidiomarina taiwanensis	2|1224|1236|135622|267893|1249554|946228
946235	Bacteria|Bacillota|Bacilli|Caryophanales|Bacillaceae|Oceanobacillus|Oceanobacillus massiliensis	2|1239|91061|1385|186817|182709|1465765
94624	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella petrii	2|1224|28216|80840|506|517|94624
94625	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Brucellaceae|Brucella|Brucella intermedia	2|1224|28211|356|118882|234|94625
94626	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Brucellaceae|Brucella|Brucella tritici	2|1224|28211|356|118882|234|94626
94627	Bacteria|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Brucellaceae|Brucella|Brucella grignonensis	2|1224|28211|356|118882|234|94627
946333	Bacteria|Pseudomonadota|Betaproteobacteria|Burkholderiales|Sphaerotilaceae|Rhizobacter|Rhizobacter gummiphilus	2|1224|28216|80840|2975441|212743|946333
946573	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Brevibacteriaceae|Brevibacterium|Brevibacterium yomogidense	2|201174|1760|85006|85019|1696|946573
946677	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium chilense	2|976|117743|200644|49546|237|946677
946678	Bacteria|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium araucananum	2|976|117743|200644|49546|237|946678
947009	Bacteria|Bacillota|Clostridia|Eubacteriales|Desulfotomaculaceae|Pelotomaculum|Pelotomaculum terephthalicicum	2|1239|186801|186802|2937910|191373|206393
947010	Bacteria|Bacillota|Clostridia|Eubacteriales|Desulfotomaculaceae|Pelotomaculum|Pelotomaculum isophthalicicum	2|1239|186801|186802|2937910|191373|342448
947013	Bacteria|Bacteroidota|Cytophagia|Cytophagales|Fulvivirgaceae|Chryseolinea|Chryseolinea serpens	2|976|768503|768507|2762286|1433993|947013
947033	Bacteria|Pseudomonadota|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella steelei	2|1224|1236|118969|444|445|947033
947309	Bacteria|Bacteroidota|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter jeongneungensis	2|976|117747|200666|84566|84567|947309
947378	Bacteria|Pseudomonadota|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas faecalis	2|1224|28211|204458|76892|41275|947378
947516	Bacteria|Pseudomonadota|Gammaproteobacteria|Chromatiales|Sedimenticolaceae|Magnetovirga|Magnetovirga frankeli	2|1224|1236|135613|3067276|3425870|947516
947835	Bacteria|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus rodentium	2|1239|91061|186826|33958|1578|947835
947919	Bacteria|Thermodesulfobacteriota|Desulfobacteria|Desulfobacterales|Desulfosarcinaceae|Desulfosarcina|Desulfosarcina widdelii	2|200940|3024418|213118|3031624|2299|947919
